points
48,92.52153630224792
42,42.586541899570754
67,15.877306785170413
9,12.468998966228263
7,89.22178526266761
42,61.21225529059077
79,74.72566230890676
29,68.16340463071745
5,24.92321269704424
31,16.813655142188537
22,88.90769541207614
60,44.53798621109277
10,3.2369478858954874
37,35.55768478380571
61,30.83351963306137
45,94.35408858431923
37,49.31494879111948
69,16.18152001127499
6,13.730516087685146
3,87.19253260837499
45,65.44364834884122
79,79.71170594272586
26,73.38209774970107
4,27.83574988205327
35,19.357629100689948
27,80.39351767293402
54,43.70429378157882
3,7.189146601562349
42,32.43286098614966
61,25.710729156358383
46,94.02381322659944
35,55.359835062440276
71,13.455758186457658
9,13.223884166402087
45,68.03723296803553
76,80.84392776073442
23,69.18757664280463
9,29.354622221726565
32,19.246748329420353
31,82.50466278405152
50,49.09674942843143
4,7.595476132655823
42,30.412885596721715
60,26.47908904184475
50,86.84701427050314
33,57.860859042186874
72,13.807223365651925
9,12.970070208943273
44,90.59715148924245
43,67.64058446024282
73,81.94695945934137
19,70.07877874446599
8,31.630007346688448
33,14.349835006460072
30,81.53523685363056
42,49.01054060107066
4,7.697076292454504
37,31.33826739632575
59,25.557269724216187
25,57.500162671530525
35,56.16926869210135
75,15.327952433614835
10,12.828796897588322
33,56.316851941411784
46,63.970069074399284
75,80.16501166694529
18,69.30060800048406
2,33.53551908537757
33,9.179135402486843
27,81.78276428742853
44,55.55005494862925
39,34.2021912440645
57,22.866707048242475
31,57.75891741683491
36,51.964978495160544
74,15.487212552986621
8,16.308528254683274
30,55.88730576387262
43,60.490293297415455
74,78.95964315543829
17,61.378461668187036
38,12.085517387482561
25,87.06262648411126
42,56.68774569052606
35,62.800702232852395
37,29.464635766031837
57,23.392740366296024
40,62.83542489178634
29,64.57688194055268
72,10.686539208713192
30,52.52491520298048
37,64.43164829544688
74,78.67673853689989
15,55.90507312077641
28,55.15996224508749
29,12.36360759436019
24,90.20720525593545
41,55.140810928661395
29,62.835739353563746
38,27.008747074655233
56,30.387609533045257
33,58.33624136861726
26,48.82595833102096
75,18.323310713610816
33,53.497914129800016
27,50.75137562205871
38,60.77946908657485
74,76.8987721716013
16,54.76574988613304
23,51.035672741633846
29,11.3260180475553
25,89.52374065771556
43,58.72394513506697
32,65.38955128340906
39,32.34216247486153
51,32.03551763641291
30,67.33851376225343
20,42.76074813636531
77,15.888118453986742
33,64.35228301158156
29,59.52270609226326
38,57.386234171542235
74,78.80283328560049
16,50.826276993038704
24,52.072542967721496
25,8.748130143562623
27,85.82689521788322
45,59.19815809560534
38,65.05140800156002
36,30.872057797269395
49,31.4930449247707
30,63.02828771355097
25,54.16732469168381
29,56.48194790564844
27,60.31542538986758
24,55.99516927603783
40,58.06455770419522
76,72.66254208199545
16,49.11272371830237
21,52.27933471700946
29,9.349610118559001
32,78.81072220290298
45,56.123944324914675
34,67.10921634910181
33,27.517140166374578
54,30.571702865876997
29,55.099755162464426
23,49.05314621963903
28,59.919577229836875
26,48.51684686132526
26,58.68177946711881
22,54.1775124567002
81,71.71537081184186
15,50.84484444028299
26,55.47440927325088
30,8.788347489112347
30,83.83959709287328
46,58.82295883238158
32,63.15883588163097
28,28.499036171845464
53,30.17041068311047
24,62.34567935830188
25,60.400295857220875
31,60.03768828517794
19,60.731851097619476
23,56.62772893445798
18,56.09705352363569
26,53.394823290602595
15,50.951256837138146
27,57.97894392089426
27,6.912594712921532
32,88.50930715597573
44,57.021394302005625
29,63.426280779529804
30,23.953568556041326
53,27.524536891171564
33,52.23337722005713
14,51.33341277599184
32,57.413513434110584
28,56.80310328918006
23,51.829465239119166
14,51.12076656846732
23,53.23523870324207
29,64.0483365597021
25,53.750703718523646
27,5.020991995816381
31,92.37214579812127
45,53.573542835611875
28,65.28313427997676
28,23.695084669651887
54,34.60585989520472
31,63.07867960253998
18,48.35029812115325
27,58.02704899524533
24,52.839600986946515
22,50.52700004756742
11,50.50815290101288
28,52.75808880862945
30,66.08228754878967
26,52.683637300208204
20,57.369435576331725
28,92.3975880330649
44,54.670084915971934
29,65.8163491159576
27,19.74461726220278
53,31.385748708573885
30,67.66959919388927
21,60.82849119218427
26,57.540113010133126
26,59.510370161861076
17,49.60159814951019
14,50.32273802379954
25,57.496509804542
29,59.32557374253719
25,48.24313794074541
17,57.2771120644241
